trade_date,price_1,quantity_1,direction_1,direction_price_1,asset_unit_1,price_2,quantity_2,direction_2,direction_price_2,asset_unit_2,quantity,asset_unit,price,direction
2023-06-03 08:00:00,8.5e-05,31039.104394249996,buy,buy,BUSD,0.01340957,-416750.0,sell,sell,USTC,416.75,USTC,0.006338756574595606,buy
2023-06-03 09:00:00,8.512e-05,-48734954.410000086,sell,buy,LUNC,0.01343931,1806.72707916,buy,buy,BUSD,-21225.647076597743,LUNC,0.006333658498836622,sell
2023-06-03 12:00:00,8.486e-05,11669.465541428803,buy,sell,BUSD,0.01339495,-2776750.0,sell,sell,USTC,871.183956747043,USTC,0.0063352233490979815,buy
2023-06-03 14:00:00,8.498e-05,13348.923481513193,buy,buy,BUSD,0.01338511,-183900.0,sell,sell,USTC,183.9,USTC,0.006348845844374832,buy
2023-06-03 16:00:00,8.476e-05,-355318191.8699999,sell,sell,LUNC,0.01339201,4443.0135896599995,buy,buy,BUSD,-52418.75400731477,LUNC,0.006329147006311973,sell
2023-06-03 17:00:00,8.458e-05,-685391577.3700001,sell,sell,LUNC,0.01333962,1603.54238058,buy,sell,BUSD,-18958.883667297236,LUNC,0.006340510449323144,sell
2023-06-03 20:00:00,8.418e-05,7050.728829427197,buy,buy,BUSD,0.01329729,-203696.0,sell,buy,USTC,203.69600000000003,USTC,0.006330613230214577,buy
2023-06-03 21:00:00,8.415e-05,15543.652615821,buy,sell,BUSD,0.01327521,-449713.0,sell,sell,USTC,449.713,USTC,0.0063388827747357665,buy
2023-06-04 02:00:00,9.226e-05,84475.04153361286,buy,buy,BUSD,0.01513637,-5823157.0,sell,sell,USTC,5580.931328555847,USTC,0.0060952526926865555,buy
2023-06-04 04:00:00,9.245e-05,11553.561806388458,buy,buy,BUSD,0.01550899,-485966.0,sell,buy,USTC,485.96599999999995,USTC,0.005961058714977571,buy
2023-06-04 09:00:00,9.023e-05,78010.79340225499,buy,buy,BUSD,0.01486721,-97620.0,sell,buy,USTC,97.62,USTC,0.0060690607047320915,buy
2023-06-04 11:00:00,9.104e-05,14569.117051473613,buy,buy,BUSD,0.01486047,-391672.0,sell,sell,USTC,391.672,USTC,0.006126320365372024,buy
2023-06-04 13:00:00,9.46e-05,258853.65512184202,buy,buy,BUSD,0.0150881,-813584.0,sell,buy,USTC,813.5840000000001,USTC,0.0062698417958523605,buy
2023-06-04 14:00:00,0.00010296,164337.5931953185,buy,buy,BUSD,0.01553189,-2213789.0,sell,buy,USTC,2213.789,USTC,0.006628942131318211,buy
2023-06-04 16:00:00,0.0001087,338800.4349622962,buy,buy,BUSD,0.01566962,-2476493.0,sell,buy,USTC,2476.4929999999995,USTC,0.006936990175894502,buy
2023-06-04 19:00:00,0.00011194,-1235372148.2300034,sell,buy,LUNC,0.0152451,4758.392082599999,buy,sell,BUSD,-42508.415960335886,LUNC,0.007342687158496829,sell
2023-06-04 20:00:00,0.00011,-2269823822.630005,sell,sell,LUNC,0.01528004,8651.28360728,buy,buy,BUSD,-78648.03279345453,LUNC,0.007198934034204099,sell
2023-06-04 22:00:00,0.00011272,278004.2059267226,buy,buy,BUSD,0.01535127,-105277.0,sell,buy,USTC,105.277,USTC,0.00734271496755643,buy
2023-06-05 01:00:00,0.00010934,131216.55632734875,buy,buy,BUSD,0.01481065,-144011.0,sell,sell,USTC,144.011,USTC,0.007382525412456577,buy
2023-06-05 02:00:00,0.00010795,9597.566263681032,buy,sell,BUSD,0.01456916,-4192923.0,sell,sell,USTC,658.7590680369378,USTC,0.007409486888743071,buy
2023-06-05 03:00:00,0.0001105,101264.40201416495,buy,buy,BUSD,0.01472609,-1010194.0,sell,buy,USTC,1010.194,USTC,0.0075036890308289575,buy
2023-06-05 07:00:00,0.00010125,27963.103424062498,buy,buy,BUSD,0.01438827,-491116.0,sell,buy,USTC,491.11600000000004,USTC,0.007036982208423945,buy
2023-06-05 08:00:00,0.00010052,-701028157.9399986,sell,sell,LUNC,0.0143925,14950.0510575,buy,buy,BUSD,-148727.12950159173,LUNC,0.006984193156157721,sell
2023-06-05 11:00:00,0.00010037,-1124451367.4399948,sell,buy,LUNC,0.01436721,3922.09029069,buy,buy,BUSD,-39076.320520972404,LUNC,0.006986046699393967,sell
2023-06-05 12:00:00,9.938e-05,60947.22619814666,buy,sell,BUSD,0.01419695,-1217671.0,sell,sell,USTC,1217.671,USTC,0.007000095090846978,buy
2023-06-05 13:00:00,9.9e-05,-181920719.14999962,sell,sell,LUNC,0.01422381,3257.22404238,buy,buy,BUSD,-32901.252953333336,LUNC,0.0069601604633357725,sell
2023-06-05 18:00:00,9.034e-05,35505.00971286772,buy,sell,BUSD,0.01272081,-743461.0,sell,sell,USTC,743.4610000000001,USTC,0.007101749023843608,buy
2023-06-05 19:00:00,9.104e-05,94300.00981844797,buy,buy,BUSD,0.0127127,-1076233.0,sell,sell,USTC,1076.233,USTC,0.00716134259441346,buy
2023-06-05 20:00:00,9.133e-05,22249.37906549598,buy,buy,BUSD,0.0127414,-198656.0,sell,buy,USTC,198.656,USTC,0.007167972122372738,buy
2023-06-05 21:00:00,9.19e-05,-269426933.6999998,sell,buy,LUNC,0.01273999,7305.88740539,buy,buy,BUSD,-79498.23074417845,LUNC,0.007213506447022329,sell
2023-06-05 23:00:00,9.19e-05,11542.244848379982,buy,sell,BUSD,0.01266112,-1629554.0,sell,buy,USTC,911.629054015757,USTC,0.007258441591265228,buy
2023-06-06 00:00:00,9.326e-05,6783.90090869619,buy,buy,BUSD,0.01270239,-299898.0,sell,buy,USTC,299.89799999999997,USTC,0.00734192541718527,buy
2023-06-06 03:00:00,9.155e-05,-490006494.5999999,sell,sell,LUNC,0.01262,3710.57026,buy,sell,BUSD,-40530.532605133805,LUNC,0.007254358161648178,sell
2023-06-06 06:00:00,9.154e-05,17856.95392909042,buy,sell,BUSD,0.01257802,-3585659.0,sell,sell,USTC,1419.6951451095183,USTC,0.007277775039314613,buy
2023-06-06 10:00:00,8.808e-05,30879.609205005614,buy,sell,BUSD,0.0126213,-493701.0,sell,buy,USTC,493.701,USTC,0.0069786788999548375,buy
2023-06-06 13:00:00,8.693e-05,-844833346.2000008,sell,buy,LUNC,0.01241824,2128.39940832,buy,buy,BUSD,-24484.060834234442,LUNC,0.007000186821965109,sell
2023-06-06 14:00:00,8.806e-05,-263346298.07000017,sell,buy,LUNC,0.012651,16996.226319,buy,buy,BUSD,-193007.33952986603,LUNC,0.006960714568018338,sell
2023-06-06 15:00:00,8.963e-05,42649.37494675084,buy,buy,BUSD,0.01267928,-104361.0,sell,buy,USTC,104.36099999999999,USTC,0.007069013382463358,buy
2023-06-06 17:00:00,9.986e-05,-14394271.599998474,sell,buy,LUNC,0.01314349,23271.0747846,buy,buy,BUSD,-233036.99964550373,LUNC,0.007597677633566122,sell
2023-06-06 22:00:00,9.904e-05,135929.45560418555,buy,buy,BUSD,0.01327393,-1428964.0,sell,buy,USTC,1428.9640000000002,USTC,0.007461241697070875,buy
2023-06-07 03:00:00,9.58e-05,11797.491609031997,buy,buy,BUSD,0.01298351,-319622.0,sell,sell,USTC,319.622,USTC,0.007378590227141967,buy
2023-06-07 04:00:00,0.00010001,111147.96172280371,buy,buy,BUSD,0.01315988,-417374.0,sell,buy,USTC,417.374,USTC,0.007599613370334684,buy
2023-06-07 05:00:00,9.802e-05,-557640780.8699989,sell,sell,LUNC,0.01311258,2243.37886188,buy,sell,BUSD,-22886.95023342175,LUNC,0.007475264211924732,sell
2023-06-07 07:00:00,9.835e-05,14437.121220228031,buy,buy,BUSD,0.01299356,-1601849.0,sell,sell,USTC,1111.0982071293804,USTC,0.007569134248042877,buy
2023-06-07 12:00:00,9.785e-05,-441459479.2799988,sell,sell,LUNC,0.01305001,37422.28697606,buy,buy,BUSD,-382445.4468682677,LUNC,0.007498078545533682,sell
2023-06-07 15:00:00,9.31e-05,-1357660696.630001,sell,buy,LUNC,0.01254998,210.57611442,buy,sell,BUSD,-2261.827222556391,LUNC,0.007418338515280502,sell
2023-06-07 23:00:00,9.362e-05,-53688411.53999996,sell,buy,LUNC,0.01232,5929.3696,buy,buy,BUSD,-63334.43281350139,LUNC,0.007599025974025974,sell
2023-06-08 03:00:00,9.333e-05,-1041614138.1100001,sell,buy,LUNC,0.01223269,5270.40555574,buy,sell,BUSD,-56470.64776320583,LUNC,0.007629556540711815,sell
2023-06-08 07:00:00,9.321e-05,-645161058.1500001,sell,sell,LUNC,0.012481,7716.078706,buy,buy,BUSD,-82781.66190322927,LUNC,0.007468151590417434,sell
2023-06-08 14:00:00,0.0001,35797.06052299996,buy,buy,BUSD,0.01289739,-299458.0,sell,buy,USTC,299.45799999999997,USTC,0.007753506717250545,buy
2023-06-08 17:00:00,9.912e-05,-1237470475.4099998,sell,sell,LUNC,0.01290629,4325.40112431,buy,sell,BUSD,-43638.02587076272,LUNC,0.007679976197652462,sell
2023-06-08 19:00:00,9.988e-05,31277.444438041963,buy,sell,BUSD,0.01292544,-681536.0,sell,buy,USTC,681.5360000000001,USTC,0.00772739651416122,buy
2023-06-08 21:00:00,0.00010035,-407494628.1999998,sell,sell,LUNC,0.01302777,8675.72618157,buy,buy,BUSD,-86454.6704690583,LUNC,0.0077027764536831715,sell
2023-06-08 22:00:00,0.00010002,-144871036.26000023,sell,sell,LUNC,0.01314993,6183.333784740001,buy,buy,BUSD,-61820.97365266948,LUNC,0.007606124139063857,sell
2023-06-09 04:00:00,9.728e-05,33394.31588295675,buy,buy,BUSD,0.01284996,-249395.0,sell,sell,USTC,249.39499999999998,USTC,0.007570451581172237,buy
2023-06-09 05:00:00,9.689e-05,-224241058.5999999,sell,sell,LUNC,0.01291227,664.00057248,buy,buy,BUSD,-6853.138326762308,LUNC,0.007503715458242431,sell
2023-06-09 07:00:00,9.684e-05,40422.51671495395,buy,buy,BUSD,0.01274509,-1387385.0,sell,sell,USTC,1387.385,USTC,0.007598220177338881,buy
2023-06-09 09:00:00,9.838e-05,8053.584810409804,buy,buy,BUSD,0.01293933,-107803.0,sell,sell,USTC,107.803,USTC,0.007603175744030023,buy
2023-06-09 10:00:00,9.796e-05,-859621820.8699999,sell,sell,LUNC,0.0129528,153.944028,buy,buy,BUSD,-1571.4988566761945,LUNC,0.007562843555061454,sell
2023-06-09 14:00:00,9.838e-05,-691955325.2600002,sell,sell,LUNC,0.01296391,27776.473566,buy,sell,BUSD,-282338.62132547266,LUNC,0.0075887598726001645,sell
2023-06-09 15:00:00,9.86e-05,-41354182.30000019,sell,buy,LUNC,0.0129689,8003.1341278,buy,buy,BUSD,-81167.6889229209,LUNC,0.007602803630223072,sell
2023-06-09 16:00:00,0.00010039,129424.5771666424,buy,buy,BUSD,0.01297018,-1237703.0,sell,buy,USTC,1237.7030000000002,USTC,0.0077400622042253855,buy
2023-06-09 17:00:00,0.00010128,17530.320864412824,buy,buy,BUSD,0.01302095,-375699.0,sell,buy,USTC,375.699,USTC,0.00777823430702061,buy
2023-06-09 18:00:00,0.00010021,-1180113821.0200005,sell,sell,LUNC,0.01292807,2724.96566653,buy,sell,BUSD,-27192.55230545854,LUNC,0.0077513503562403364,sell
2023-06-09 20:00:00,0.00010015,-336829808.5300007,sell,buy,LUNC,0.01282,4953.53262,buy,buy,BUSD,-49461.13449825262,LUNC,0.0078120124804992195,sell
2023-06-09 21:00:00,0.00010033,831.3905878759019,buy,buy,BUSD,0.012881,-202311.0,sell,buy,USTC,64.54394750996832,USTC,0.007788991537924074,buy
2023-06-10 05:00:00,8.361e-05,32460.25114368991,buy,buy,BUSD,0.01049848,-4837046.0,sell,buy,USTC,3091.900079220031,USTC,0.007964010028118355,buy
2023-06-10 06:00:00,8.557e-05,32330.318656334028,buy,buy,BUSD,0.01050389,-2275696.0,sell,sell,USTC,2275.696,USTC,0.008146505723117816,buy
2023-06-10 10:00:00,8.686e-05,-340120131.9399996,sell,sell,LUNC,0.0105793,7295.6122316,buy,buy,BUSD,-83992.77264103154,LUNC,0.008210373087066253,sell
2023-06-10 11:00:00,8.716e-05,-612915832.2399998,sell,buy,LUNC,0.01075584,10032.27313152,buy,buy,BUSD,-115101.80279394217,LUNC,0.008103504700702131,sell
2023-06-10 12:00:00,8.488e-05,-809991582.6599998,sell,sell,LUNC,0.01057235,1620.2549268999999,buy,sell,BUSD,-19088.77152332705,LUNC,0.008028489408693431,sell
2023-06-10 13:00:00,8.58e-05,-186166217.82999992,sell,buy,LUNC,0.01075528,5438.2137369600005,buy,buy,BUSD,-63382.4444867133,LUNC,0.007977477108917665,sell
2023-06-10 14:00:00,8.743e-05,149967.0070393894,buy,buy,BUSD,0.01074391,-2754669.0,sell,sell,USTC,2754.6690000000003,USTC,0.008137633319713213,buy
2023-06-10 19:00:00,9.126e-05,149147.2251535734,buy,buy,BUSD,0.01099159,-103064.0,sell,buy,USTC,103.06400000000001,USTC,0.008302711436652932,buy
2023-06-10 21:00:00,8.955e-05,-689165183.01,sell,sell,LUNC,0.0108493,3624.7945271999997,buy,sell,BUSD,-40477.884167504184,LUNC,0.008253988736600519,sell
2023-06-10 22:00:00,8.966e-05,-258306285.02999973,sell,buy,LUNC,0.01097179,13556.60109073,buy,buy,BUSD,-151200.1013911443,LUNC,0.008171866213261464,sell
2023-06-10 23:00:00,8.908e-05,7641.3550251424185,buy,sell,BUSD,0.01103506,-1541673.0,sell,buy,USTC,692.4615747574022,USTC,0.008072452709817617,buy
2023-06-11 02:00:00,8.98e-05,6717.394368760004,buy,buy,BUSD,0.01091211,-179462.0,sell,sell,USTC,179.46200000000002,USTC,0.008229389183210215,buy
2023-06-11 03:00:00,8.92e-05,-72977047.71999997,sell,sell,LUNC,0.01089324,3088.86534792,buy,sell,BUSD,-34628.535290582964,LUNC,0.008188564651104721,sell
2023-06-11 04:00:00,8.857e-05,-54133458.01999998,sell,sell,LUNC,0.01088262,2747.7853716600002,buy,sell,BUSD,-31023.883613638936,LUNC,0.008138665137623109,sell
2023-06-11 05:00:00,8.939e-05,-243174198.70999992,sell,buy,LUNC,0.01101219,6837.88723422,buy,buy,BUSD,-76494.99087392326,LUNC,0.008117368116605326,sell
2023-06-11 06:00:00,9.108e-05,114666.56665101,buy,buy,BUSD,0.01102747,-37794.0,sell,buy,USTC,37.794,USTC,0.008259374090339852,buy
2023-06-11 10:00:00,9.006e-05,-46245750.53999996,sell,buy,LUNC,0.01098329,3434.11233443,buy,buy,BUSD,-38131.382794026205,LUNC,0.008199728860842243,sell
2023-06-11 12:00:00,8.874e-05,-174916255.6300001,sell,sell,LUNC,0.01088805,1432.8238278,buy,sell,BUSD,-16146.313137254901,LUNC,0.00815021973631642,sell
2023-06-11 13:00:00,8.875e-05,-59937725.86000013,sell,buy,LUNC,0.01099053,5473.02016728,buy,buy,BUSD,-61667.83287076057,LUNC,0.008075133774258385,sell
2023-06-11 14:00:00,8.885e-05,14720.181517817986,buy,buy,BUSD,0.01100206,-106763.0,sell,buy,USTC,106.76299999999999,USTC,0.008075760357605759,buy
2023-06-11 16:00:00,8.985e-05,69774.13099936949,buy,buy,BUSD,0.01095935,-318306.0,sell,sell,USTC,318.306,USTC,0.008198478924388764,buy
2023-06-11 23:00:00,8.759e-05,26707.23591979527,buy,sell,BUSD,0.01072226,-782757.0,sell,sell,USTC,782.7570000000001,USTC,0.00816898676211918,buy
2023-06-12 00:00:00,8.726e-05,12276.243655818214,buy,sell,BUSD,0.01066951,-603577.0,sell,sell,USTC,603.577,USTC,0.008178444933272475,buy
2023-06-12 07:00:00,8.608e-05,-808671745.64,sell,sell,LUNC,0.01059405,30710.97501045,buy,buy,BUSD,-356772.47921061807,LUNC,0.008125315625280228,sell
2023-06-12 08:00:00,8.704e-05,3512.739019571218,buy,buy,BUSD,0.0106225,-358941.0,sell,buy,USTC,330.68854032207275,USTC,0.008193927983054836,buy
2023-06-12 14:00:00,8.729e-05,21073.005469348023,buy,buy,BUSD,0.01083431,-23293.0,sell,buy,USTC,23.293,USTC,0.008056812108939103,buy
2023-06-12 18:00:00,8.856e-05,4926.8623553856205,buy,sell,BUSD,0.0109289,-73208.0,sell,sell,USTC,73.20800000000001,USTC,0.008103285783564678,buy
2023-06-12 19:00:00,8.861e-05,-713978720.1300001,sell,buy,LUNC,0.01086286,4338.12659244,buy,sell,BUSD,-48957.528410337436,LUNC,0.008157151983915837,sell
2023-06-12 21:00:00,8.955e-05,-524224852.0500002,sell,sell,LUNC,0.011169,960.355296,buy,buy,BUSD,-10724.235577889449,LUNC,0.008017727639000806,sell
2023-06-13 02:00:00,9.328e-05,89929.48600609608,buy,buy,BUSD,0.01157995,-129145.0,sell,buy,USTC,129.14499999999998,USTC,0.008055302484034904,buy
2023-06-13 03:00:00,9.5e-05,38362.676918149955,buy,buy,BUSD,0.01175963,-2311354.0,sell,buy,USTC,2311.354,USTC,0.008078485462552819,buy
2023-06-13 07:00:00,9.281e-05,-304749540.1999998,sell,buy,LUNC,0.01157576,2127.48577888,buy,buy,BUSD,-22923.02315353949,LUNC,0.00801761612196521,sell
2023-06-13 12:00:00,9.614e-05,195550.1425691505,buy,buy,BUSD,0.01152493,-478163.0,sell,sell,USTC,478.163,USTC,0.008341916176497384,buy
2023-06-13 17:00:00,9.376e-05,-925366201.5199997,sell,sell,LUNC,0.01134853,4306.22240556,buy,buy,BUSD,-45928.13999104095,LUNC,0.00826186299018463,sell
2023-06-13 18:00:00,9.449e-05,44405.89653544444,buy,buy,BUSD,0.01140426,-196854.0,sell,buy,USTC,196.854,USTC,0.008285500330578222,buy
2023-06-13 20:00:00,9.384e-05,24032.468752296052,buy,sell,BUSD,0.01146345,-124439.0,sell,sell,USTC,124.439,USTC,0.00818601729845727,buy
2023-06-13 22:00:00,9.32e-05,708.3047161319769,buy,sell,BUSD,0.01146886,-128273.0,sell,sell,USTC,61.758946933869346,USTC,0.008126352575582927,buy
2023-06-13 23:00:00,9.471e-05,34448.52906014519,buy,buy,BUSD,0.01150688,-675597.0,sell,buy,USTC,675.597,USTC,0.008230728051391863,buy
2023-06-14 03:00:00,9.63e-05,53485.03024246796,buy,buy,BUSD,0.011591,-364497.0,sell,buy,USTC,364.49700000000007,USTC,0.008308170131998964,buy
2023-06-14 06:00:00,9.555e-05,-181569815.46000004,sell,buy,LUNC,0.01153198,581.51162348,buy,buy,BUSD,-6085.940591104134,LUNC,0.008285654328224642,sell
2023-06-14 07:00:00,9.661e-05,3982.097018327152,buy,buy,BUSD,0.01158555,-177664.0,sell,buy,USTC,177.664,USTC,0.00833883587745079,buy
2023-06-14 09:00:00,9.594e-05,4200.841730498368,buy,sell,BUSD,0.01166812,-49047.0,sell,buy,USTC,49.047000000000004,USTC,0.008222404294779278,buy
2023-06-14 14:00:00,9.903e-05,-1755491187.1499996,sell,sell,LUNC,0.0119857,2896.823833,buy,buy,BUSD,-29251.982560840148,LUNC,0.008262345962271708,sell
2023-06-14 15:00:00,0.00010057,167473.41204461743,buy,buy,BUSD,0.012625,-175453.0,sell,buy,USTC,175.453,USTC,0.007965940594059405,buy
2023-06-14 21:00:00,9.433e-05,138936.15976795115,buy,buy,BUSD,0.0121832,-1682470.0,sell,buy,USTC,1682.47,USTC,0.007742629194300348,buy
2023-06-15 00:00:00,9.473e-05,26463.74113744473,buy,buy,BUSD,0.01213603,-716230.0,sell,buy,USTC,716.23,USTC,0.007805682747982659,buy
2023-06-15 02:00:00,9.345e-05,1960.2371497905008,buy,sell,BUSD,0.01174729,-835071.0,sell,sell,USTC,166.86717956145637,USTC,0.00795502622306932,buy
2023-06-15 03:00:00,9.441e-05,43064.29818532169,buy,buy,BUSD,0.01183058,-197545.0,sell,buy,USTC,197.54500000000002,USTC,0.007980166652860637,buy
2023-06-15 04:00:00,9.509e-05,39062.29325899079,buy,buy,BUSD,0.01177965,-604417.0,sell,sell,USTC,604.417,USTC,0.008072396038931548,buy
2023-06-15 07:00:00,9.797e-05,5312.364089835927,buy,buy,BUSD,0.01329831,-3606.0,sell,buy,USTC,3.606,USTC,0.007367101533954314,buy
2023-06-15 09:00:00,9.755e-05,60648.03891722699,buy,buy,BUSD,0.01313207,-3492857.0,sell,sell,USTC,3492.857,USTC,0.007428379531939748,buy
2023-06-15 13:00:00,9.731e-05,71131.58460133719,buy,buy,BUSD,0.01272128,-261786.0,sell,buy,USTC,261.786,USTC,0.007649387483020577,buy
2023-06-15 22:00:00,9.362e-05,-87237367.67000008,sell,buy,LUNC,0.0125172,10593.6443244,buy,buy,BUSD,-113155.78214484084,LUNC,0.0074793084715431574,sell
2023-06-16 02:00:00,9.12e-05,-186186051.4699998,sell,sell,LUNC,0.01231818,4100.52503112,buy,sell,BUSD,-44961.897271052636,LUNC,0.007403691129696108,sell
2023-06-16 03:00:00,9.101e-05,-230039157.48000038,sell,sell,LUNC,0.01251707,1313.1532966299999,buy,buy,BUSD,-14428.670438742995,LUNC,0.007270870898700734,sell
2023-06-16 04:00:00,9.148e-05,29278.65051291643,buy,buy,BUSD,0.01233028,-1764670.0,sell,sell,USTC,1764.67,USTC,0.007419134034263617,buy
2023-06-16 05:00:00,9.265e-05,42432.83554029299,buy,buy,BUSD,0.01221377,-268987.0,sell,sell,USTC,268.987,USTC,0.0075857004020871525,buy
2023-06-16 07:00:00,9.146e-05,21224.317797410233,buy,sell,BUSD,0.01216,-290139.0,sell,sell,USTC,290.139,USTC,0.007521381578947367,buy
2023-06-16 09:00:00,9.216e-05,31444.316194406398,buy,sell,BUSD,0.01224866,-1605926.0,sell,sell,USTC,1605.9260000000002,USTC,0.007524088349256164,buy
2023-06-16 14:00:00,9.532e-05,21002.67567418161,buy,buy,BUSD,0.01225598,-3041984.0,sell,sell,USTC,1713.6675871029172,USTC,0.007777427835228191,buy
2023-06-16 16:00:00,9.407e-05,-760480471.1100001,sell,sell,LUNC,0.01228977,10054.7524278,buy,buy,BUSD,-106885.85550972681,LUNC,0.0076543336449746415,sell
2023-06-16 17:00:00,9.394e-05,-705110575.2599993,sell,sell,LUNC,0.01235002,2114.79272476,buy,buy,BUSD,-22512.164410900576,LUNC,0.0076064654146309075,sell
2023-06-16 19:00:00,9.345e-05,-498154448.1500001,sell,sell,LUNC,0.01229435,4200.05731875,buy,sell,BUSD,-44944.43358747994,LUNC,0.007601052515993118,sell
2023-06-16 20:00:00,9.319e-05,-556028951.1200002,sell,sell,LUNC,0.01233264,4321.55437824,buy,buy,BUSD,-46373.58491511965,LUNC,0.007556370736517079,sell
2023-06-16 22:00:00,9.288e-05,29887.112576102405,buy,buy,BUSD,0.01222982,-1446790.0,sell,sell,USTC,1446.7900000000002,USTC,0.007594551677784301,buy
2023-06-16 23:00:00,9.308e-05,-305458649.34000015,sell,buy,LUNC,0.01230521,6296.539041370001,buy,buy,BUSD,-67646.53031123766,LUNC,0.0075642756198390755,sell
2023-06-17 00:00:00,9.292e-05,6224.202512732792,buy,sell,BUSD,0.01223006,-340326.0,sell,sell,USTC,340.326,USTC,0.007597673273884184,buy
2023-06-17 01:00:00,9.211e-05,-304177428.77000016,sell,sell,LUNC,0.01232121,1758.2243457900001,buy,buy,BUSD,-19088.311212571927,LUNC,0.00747572681579163,sell
2023-06-17 03:00:00,9.254e-05,-309485111.03000015,sell,sell,LUNC,0.0123,2075.5635,buy,sell,BUSD,-22428.82537281176,LUNC,0.007523577235772358,sell
2023-06-17 05:00:00,9.415e-05,50012.78901536398,buy,buy,BUSD,0.01256585,-366397.0,sell,buy,USTC,366.39700000000005,USTC,0.007492529355355985,buy
2023-06-17 08:00:00,9.349e-05,2691.172045226009,buy,sell,BUSD,0.0123047,-364969.0,sell,sell,USTC,218.7109027628474,USTC,0.007597909741805977,buy
2023-06-17 09:00:00,9.338e-05,-318861954.11,sell,sell,LUNC,0.01233097,5718.90659048,buy,buy,BUSD,-61243.37749496681,LUNC,0.007572802464039731,sell
2023-06-17 10:00:00,9.284e-05,-1433234737.67,sell,sell,LUNC,0.01245374,5070.540241,buy,buy,BUSD,-54615.90091555364,LUNC,0.007454788681954176,sell
2023-06-17 11:00:00,9.279e-05,-352363018.28999996,sell,sell,LUNC,0.01253001,28025.98613709,buy,buy,BUSD,-302036.70801907533,LUNC,0.007405421065106892,sell
2023-06-17 15:00:00,9.231e-05,-596284465.71,sell,sell,LUNC,0.01234446,4495.83998754,buy,sell,BUSD,-48703.71560545987,LUNC,0.007477848362747338,sell
2023-06-17 16:00:00,9.205e-05,-365617817.10000014,sell,sell,LUNC,0.0123978,2850.0434574,buy,buy,BUSD,-30961.906109722975,LUNC,0.007424704383035699,sell
2023-06-17 18:00:00,9.228e-05,51181.86204194522,buy,buy,BUSD,0.01235749,-182652.0,sell,sell,USTC,182.652,USTC,0.007467535883096001,buy
2023-06-17 21:00:00,9.15e-05,-1008417426.46,sell,sell,LUNC,0.012258,65.163528,buy,sell,BUSD,-712.1697049180327,LUNC,0.007464512971120901,sell
2023-06-17 22:00:00,9.18e-05,5156.8199326260155,buy,buy,BUSD,0.01223671,-181713.0,sell,sell,USTC,181.713,USTC,0.007502016473382143,buy
2023-06-17 23:00:00,9.094e-05,-1348007747.94,sell,sell,LUNC,0.01228628,1523.24070812,buy,buy,BUSD,-16749.952805366174,LUNC,0.007401752198387144,sell
2023-06-18 01:00:00,9.055e-05,2394.397924181493,buy,buy,BUSD,0.0122178,-401656.0,sell,buy,USTC,195.9761924553924,USTC,0.007411317913208598,buy
2023-06-18 03:00:00,9.108e-05,3717.4350290615985,buy,buy,BUSD,0.01227082,-651261.0,sell,sell,USTC,302.9491940279133,USTC,0.007422486842770084,buy
2023-06-18 04:00:00,9.102e-05,3489.9781570157966,buy,sell,BUSD,0.01222471,-155648.0,sell,sell,USTC,155.648,USTC,0.007445575396062566,buy
2023-06-18 05:00:00,9.035e-05,-275453869.94000006,sell,sell,LUNC,0.012201,12899.153421,buy,sell,BUSD,-142768.71522966243,LUNC,0.007405130726989591,sell
2023-06-18 08:00:00,9.017e-05,-397769719.0,sell,sell,LUNC,0.01213642,5464.9692439,buy,sell,BUSD,-60607.3998436287,LUNC,0.007429703322726141,sell
2023-06-18 10:00:00,8.997e-05,-258799901.9499998,sell,sell,LUNC,0.01220475,2087.305164,buy,buy,BUSD,-23200.012937645883,LUNC,0.007371720027038653,sell
2023-06-18 11:00:00,9.013e-05,70644.1361360476,buy,buy,BUSD,0.01214755,-526984.0,sell,sell,USTC,526.984,USTC,0.00741960312984923,buy
2023-06-18 16:00:00,9.043e-05,6276.403962766214,buy,sell,BUSD,0.01213396,-103244.0,sell,buy,USTC,103.24400000000001,USTC,0.007452637061602313,buy
2023-06-18 18:00:00,9.005e-05,22157.659257312,buy,buy,BUSD,0.01196691,-3925593.0,sell,sell,USTC,1851.5773292614385,USTC,0.007524916624258057,buy
2023-06-18 19:00:00,9.022e-05,2586.2347715515975,buy,buy,BUSD,0.01193595,-848612.0,sell,sell,USTC,216.67607283472177,USTC,0.007558677775962533,buy
2023-06-18 21:00:00,8.85e-05,-503259538.34000015,sell,buy,LUNC,0.01168,4738.6344,buy,buy,BUSD,-53543.89152542373,LUNC,0.007577054794520548,sell
2023-06-18 22:00:00,8.852e-05,-141873821.99000025,sell,sell,LUNC,0.01172,3157.4617599999997,buy,buy,BUSD,-35669.473113420696,LUNC,0.007552901023890785,sell
2023-06-18 23:00:00,8.884e-05,5634.3560228567985,buy,buy,BUSD,0.0117341,-218262.0,sell,buy,USTC,218.26200000000003,USTC,0.0075710962067819425,buy
2023-06-19 01:00:00,8.868e-05,15944.511250473597,buy,buy,BUSD,0.011731,-28656.0,sell,buy,USTC,28.656000000000002,USTC,0.007559457846730884,buy
2023-06-19 02:00:00,8.914e-05,5106.397985751996,buy,buy,BUSD,0.01173864,-416257.0,sell,buy,USTC,416.25699999999995,USTC,0.007593724656348606,buy
